FlyBaseID	A.m.exp_geno	A.m.se_geno	A.m.padj	A.m.TopSig	A.m.Sig	A.f.exp_geno	A.f.se_geno	A.f.padj	A.f.Sig	Sig	Chr
3401	FBgn0030291	0.464870592555637	0.332527328609219	0.46886188339827	FALSE	FALSE	0.230233906887009	0.0741475527166107	0.0473181404379416	TRUE	TRUE	X
3402	FBgn0030292	0.337310894585405	0.214731054382209	0.46886188339827	FALSE	FALSE	0.0677239340994243	0.0534992263629562	0.402047872290941	FALSE	FALSE	X
3403	FBgn0030293	-0.301530261402069	0.216938292673359	0.46886188339827	FALSE	FALSE	0.0321499503899802	0.0477031985220845	0.674263967991318	FALSE	FALSE	X
3404	FBgn0030294	0.369107271493351	0.303372633813311	0.46886188339827	FALSE	FALSE	0.196729815709874	0.0790106758763652	0.0969847391248171	FALSE	FALSE	X
3405	FBgn0030296	-0.0246166649443201	0.132851949006291	0.899158100875328	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3408	FBgn0030300	0.0492238498173544	0.100453846004097	0.731007125431916	FALSE	FALSE	0.0988538649249985	0.084456414888959	0.440380583639354	FALSE	FALSE	X
3409	FBgn0030301	-0.359735961784807	0.294345515049012	0.46886188339827	FALSE	FALSE	-0.0845183385080142	0.0656625220463925	0.39374288802204	FALSE	FALSE	X
3410	FBgn0030304	-0.291440344859343	0.159172823199717	0.46886188339827	FALSE	FALSE	0.0916384753008881	0.103555133384349	0.571378713625423	FALSE	FALSE	X
3411	FBgn0030305	0.405174129463308	0.24257345987733	0.46886188339827	FALSE	FALSE	0.161477860222463	0.0722020312741783	0.131269145627087	FALSE	FALSE	X
3412	FBgn0030306	0.119124707854627	0.137664144719359	0.549331119420809	FALSE	FALSE	0.009925860786015	0.044309306237812	0.899691415830405	FALSE	FALSE	X
3413	FBgn0030307	-0.725279699188764	0.509387830622847	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3414	FBgn0030309	-0.0550213762972252	0.0715596056259732	0.592891179344589	FALSE	FALSE	-0.202344450281161	0.0807890039847823	0.0955927356082771	FALSE	FALSE	X
3415	FBgn0030310	0.254029018397929	0.292155518700193	0.547723125623732	FALSE	FALSE	-0.322994069881225	0.146295411876398	0.13592594124529	FALSE	FALSE	X
3417	FBgn0030313	0.271622256946191	0.221862982082875	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3418	FBgn0030314	-0.057433341984125	0.10551384865909	0.702181839270845	FALSE	FALSE	0.107458013506954	0.0494478842941161	0.141343488253117	FALSE	FALSE	X
3419	FBgn0030316	0.228466402255078	0.227870634613218	0.501770022477512	FALSE	FALSE	0.107929753240876	0.0666974438046272	0.274388392700024	FALSE	FALSE	X
3420	FBgn0030317	-0.552966131649472	0.34787517938614	0.46886188339827	FALSE	FALSE	-0.102747817377967	0.0866827493881077	0.435027201532499	FALSE	FALSE	X
3421	FBgn0030318	-0.282889773736387	0.202503431730064	0.46886188339827	FALSE	FALSE	0.019719258491182	0.0519382510056714	0.822367365041196	FALSE	FALSE	X
3422	FBgn0030319	0.338598684907922	0.295936560484025	0.471235648396977	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3423	FBgn0030320	-0.411331148096252	0.310890333420082	0.46886188339827	FALSE	FALSE	-0.0591266010420811	0.0609268999300398	0.53096098314602	FALSE	FALSE	X
3424	FBgn0030321	-0.374039441778412	0.249479625015271	0.46886188339827	FALSE	FALSE	0.0678183546957267	0.0448716080031377	0.306830722840209	FALSE	FALSE	X
3425	FBgn0030323	0.574539539546771	0.324028016422921	0.46886188339827	FALSE	FALSE	0.245226213622778	0.0897264818298894	0.0744857830132236	FALSE	FALSE	X
3426	FBgn0030326	0.64085585929561	0.38202834475665	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3427	FBgn0030327	0.167603442092931	0.172465973359963	0.513932211020896	FALSE	FALSE	0.184076838011855	0.0863179898590481	0.14869016839183	FALSE	FALSE	X
3428	FBgn0030328	-0.14965384183757	0.145952031309375	0.496400278940036	FALSE	FALSE	0.0229481172145344	0.0413869560941219	0.732397370677936	FALSE	FALSE	X
3429	FBgn0030329	0.118676787245789	0.125934153266749	0.52348335535326	FALSE	FALSE	0.0940975468851966	0.0504642476795551	0.204428823810123	FALSE	FALSE	X
3430	FBgn0030330	-0.289832788791455	0.227434520620705	0.46886188339827	FALSE	FALSE	-0.0683842957073008	0.0538517184593414	0.400566899699672	FALSE	FALSE	X
3431	FBgn0030331	-0.0803315683114556	0.224280942088471	0.805443659595166	FALSE	FALSE	0.050251116892031	0.140673903960203	0.834046828079221	FALSE	FALSE	X
3432	FBgn0030332	0.329293490445856	0.368355812082604	0.538506395252696	FALSE	FALSE	0.238332221688647	0.191719159910959	0.411517623593499	FALSE	FALSE	X
3433	FBgn0030334	0.349571592451902	0.283930839941538	0.46886188339827	FALSE	FALSE	-0.217613722818751	0.188901464215922	0.448265323731405	FALSE	FALSE	X
3434	FBgn0030336	0.0363467919118466	0.104660716166718	0.810957304922164	FALSE	FALSE	0.0679715925840558	0.0530465926499785	0.395728870106908	FALSE	FALSE	X
3436	FBgn0030339	0.0500470051887022	0.132066744535979	0.793077929003445	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3438	FBgn0030341	0.100025447064244	0.114193108088559	0.54560213637265	FALSE	FALSE	0.075765297732525	0.056746138214812	0.372975009299188	FALSE	FALSE	X
3439	FBgn0030342	0.0404291992624842	0.115246194991128	0.809186976701634	FALSE	FALSE	0.080907495336133	0.0710667177839946	0.453441167026573	FALSE	FALSE	X
3440	FBgn0030343	-0.159416176562371	0.134453456227941	0.469440958787734	FALSE	FALSE	-0.0136895503212997	0.050485192155638	0.876158364521431	FALSE	FALSE	X
3441	FBgn0030344	-0.620811536116716	0.416366961172769	0.46886188339827	FALSE	FALSE	-0.106393601879894	0.0506468888359294	0.154131280044103	FALSE	FALSE	X
3442	FBgn0030345	0.111425958980898	0.14373882259802	0.590598408935255	FALSE	FALSE	0.0735928780573835	0.0772885634417867	0.539498925263444	FALSE	FALSE	X
3443	FBgn0030346	0.294397034017454	0.21010301923672	0.46886188339827	FALSE	FALSE	0.204784936459499	0.0848292845701365	0.106758491467697	FALSE	FALSE	X
3444	FBgn0030347	0.205346354933347	0.194579986394997	0.488483267008869	FALSE	FALSE	0.077585786454884	0.111763344704215	0.663258600930093	FALSE	FALSE	X
3445	FBgn0030348	0.204355294456924	0.225948922734343	0.535193115527037	FALSE	FALSE	-0.253113371456458	0.208697154772077	0.423662678948946	FALSE	FALSE	X
3446	FBgn0030349	-0.378000652098778	0.254880414491125	0.46886188339827	FALSE	FALSE	-0.0484963872104558	0.0584820438808429	0.599331322541819	FALSE	FALSE	X
3447	FBgn0030350	0.521874431397075	0.374228799436098	0.46886188339827	FALSE	FALSE	0.184766898810841	0.0774864360564353	0.110962500965306	FALSE	FALSE	X
3448	FBgn0030351	0.329858773103414	0.248130713237992	0.46886188339827	FALSE	FALSE	0.152469308655112	0.0806820064654363	0.198862735790607	FALSE	FALSE	X
3449	FBgn0030352	0.40501098989416	0.243121774849206	0.46886188339827	FALSE	FALSE	0.173130527309249	0.0884943744469345	0.182819947977915	FALSE	FALSE	X
3450	FBgn0030354	-0.502508793814785	0.294949711559351	0.46886188339827	FALSE	FALSE	-0.034220403017041	0.0424360278233734	0.609584886418024	FALSE	FALSE	X
3451	FBgn0030356	0.11284043739614	0.143841034336011	0.585964165227074	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3452	FBgn0030357	-0.0299853412192149	0.0973611027918897	0.832084191936206	FALSE	FALSE	-0.0124190047350752	0.0774391127419166	0.930471805516807	FALSE	FALSE	X
3453	FBgn0030358	-0.583397094310833	0.381765159563976	0.46886188339827	FALSE	FALSE	-0.0288474129048793	0.129834350451466	0.900599028407803	FALSE	FALSE	X
3454	FBgn0030359	-0.0368071783633123	0.068800097223982	0.707530710150223	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3455	FBgn0030360	-0.0905280980227634	0.115659517668857	0.586793128007494	FALSE	FALSE	0.240054882002947	0.121051429698104	0.176998271988319	FALSE	FALSE	X
3456	FBgn0030361	0.036095615346391	0.102888502222426	0.809186976701634	FALSE	FALSE	-0.0123267984945049	0.0724207051679222	0.925596281566267	FALSE	FALSE	X
3457	FBgn0030362	0.22891983041945	0.224748351202618	0.497703528073498	FALSE	FALSE	0.284208263915382	0.114689095344001	0.0984595862807364	FALSE	FALSE	X
3458	FBgn0030364	0.22384302623785	0.156253780268562	0.46886188339827	FALSE	FALSE	0.0341238555363792	0.0396851417526008	0.584538891394554	FALSE	FALSE	X
3459	FBgn0030365	0.343870640294408	0.240227334137512	0.46886188339827	FALSE	FALSE	0.230293868040461	0.0925678662939197	0.0973827857836319	FALSE	FALSE	X
3460	FBgn0030366	-0.406477256171818	0.292938772235053	0.46886188339827	FALSE	FALSE	-0.113512836597403	0.0603425101499468	0.200812936835049	FALSE	FALSE	X
3461	FBgn0030367	0.474733177120146	0.296664511737957	0.46886188339827	FALSE	FALSE	0.22240577121389	0.149283259994196	0.315209908174488	FALSE	FALSE	X
3462	FBgn0030369	-0.167025606780049	0.154824336951575	0.482775557339175	FALSE	FALSE	0.237628989595871	0.178594523519204	0.374747609859103	FALSE	FALSE	X
3463	FBgn0030370	0.0469721739883797	0.107192449474656	0.759446388523686	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3464	FBgn0030373	0.540831627934963	0.372532101359542	0.46886188339827	FALSE	FALSE	0.206315817653953	0.0949672011519878	0.141427522599577	FALSE	FALSE	X
3465	FBgn0030374	0.511086887743994	0.329518127310172	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3467	FBgn0030376	-0.706342850980297	0.649153424503172	0.480299026571008	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3468	FBgn0030377	-0.278771981784583	0.258646073269639	0.482852944576975	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3469	FBgn0030384	0.328861419653496	0.25174984001689	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3471	FBgn0030386	0.29705344534018	0.245220384387963	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3472	FBgn0030389	0.391727286351448	0.479014864153517	0.57034069690927	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3474	FBgn0030391	-0.0378031616328978	0.105160707308279	0.804804646768952	FALSE	FALSE	0.0200645463681876	0.0394879122041201	0.757440865360383	FALSE	FALSE	X
3475	FBgn0030394	-0.774425137101728	0.480727742136785	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3476	FBgn0030395	-0.512355268989792	0.278069960919195	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3477	FBgn0030396	-0.10106424577723	0.112451807050676	0.536839407014971	FALSE	FALSE	0.0534416705394342	0.0546690413268371	0.527730394899932	FALSE	FALSE	X
3478	FBgn0030398	0.364651873105964	0.230733568589782	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3479	FBgn0030400	-0.183472677225511	0.20365003301849	0.536446589969912	FALSE	FALSE	-0.108423995173738	0.0511817649750065	0.15072448662818	FALSE	FALSE	X
3480	FBgn0030403	0.083710453946634	0.126283259581618	0.643124409180675	FALSE	FALSE	0.130870708294671	0.0863061780687136	0.305748356629978	FALSE	FALSE	X
3481	FBgn0030406	0.167242377576744	0.165344998319534	0.499843971394758	FALSE	FALSE	0.025275606012936	0.0520131316230199	0.769198022051338	FALSE	FALSE	X
3482	FBgn0030407	0.0878634482755374	0.176662933754963	0.727372328538198	FALSE	FALSE	0.0406775959724659	0.17632153179108	0.895441263339481	FALSE	FALSE	X
3483	FBgn0030408	0.122904762653361	0.277074456368432	0.756677879120808	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3484	FBgn0030409	0.244573925213289	0.209431125395526	0.469799682025137	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3485	FBgn0030410	-0.078239617938155	0.136750694956973	0.688164615311861	FALSE	FALSE	0.163385527636487	0.0625610442162143	0.084899069954567	FALSE	FALSE	X
3486	FBgn0030411	0.155623586475498	0.240028274507624	0.65033050329315	FALSE	FALSE	0.182717858832684	0.0871031771107736	0.154426622265743	FALSE	FALSE	X
3487	FBgn0030412	-0.531070836389182	0.329779392671708	0.46886188339827	FALSE	FALSE	-0.14206488446524	0.0519099135983984	0.0743305661998328	FALSE	FALSE	X
3488	FBgn0030417	0.162266249078203	0.258363725399964	0.660270249710935	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3489	FBgn0030418	0.233099486560867	0.189827855071685	0.46886188339827	FALSE	FALSE	0.114162295160536	0.0551614335744754	0.159945756536913	FALSE	FALSE	X
3490	FBgn0030420	-0.535370626493422	0.329888609258525	0.46886188339827	FALSE	FALSE	-0.254828542669523	0.0908754331880818	0.0687434829747546	FALSE	FALSE	X
3491	FBgn0030421	0.0721907950546305	0.170917453588611	0.768641435626187	FALSE	FALSE	0.209723992922739	0.0853335189621615	0.101348336160132	FALSE	FALSE	X
3492	FBgn0030425	0.0874521847953977	0.20466908640949	0.765814460352734	FALSE	FALSE	0.0209128817289202	0.0816457320234446	0.883122267609797	FALSE	FALSE	X
3493	FBgn0030429	0.0143274943475817	0.0631202697409466	0.877862766718992	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3494	FBgn0030431	0.193607261966968	0.142032452735753	0.46886188339827	FALSE	FALSE	0.1543865495284	0.0670092741599528	0.12153714889261	FALSE	FALSE	X
3495	FBgn0030432	0.223831369815269	0.178186548486453	0.46886188339827	FALSE	FALSE	0.137191529918686	0.0710502066214931	0.188574386953845	FALSE	FALSE	X
3496	FBgn0030433	0.667654218097436	0.409828039637709	0.46886188339827	FALSE	FALSE	0.185014156835551	0.0828368563557392	0.131931963719589	FALSE	FALSE	X
3497	FBgn0030434	-0.0675226931050162	0.0885165485040863	0.596031306423172	FALSE	FALSE	0.0462625342822092	0.0560071003430124	0.600868611411517	FALSE	FALSE	X
3498	FBgn0030435	0.0170751270233028	0.0803052950159572	0.885089975836285	FALSE	FALSE	0.0734470837679002	0.0567499027750887	0.390405272622661	FALSE	FALSE	X
3499	FBgn0030437	-0.455233129442367	0.26673958633521	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3500	FBgn0030438	-0.0978295781195373	0.342735100506929	0.844254959006275	FALSE	FALSE	-0.396440387213661	0.162764196446023	0.104392013442635	FALSE	FALSE	X
3501	FBgn0030439	NA	NA	NA	NA	NA	-0.0993050845278173	0.136767555486208	0.647386440726674	FALSE	FALSE	X
3502	FBgn0030440	0.400618944929372	0.315506496292859	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3503	FBgn0030441	0.25560216416726	0.193985103870807	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3505	FBgn0030447	0.403105084824673	0.309058234410133	0.46886188339827	FALSE	FALSE	0.138803065251027	0.0835132976783789	0.260736125255305	FALSE	FALSE	X
3506	FBgn0030449	0.553532398263107	0.387719283945536	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3507	FBgn0030451	0.279414377709221	0.364811117485513	0.594510216041146	FALSE	FALSE	0.238217043352611	0.129754472388837	0.211405604980314	FALSE	FALSE	X
3508	FBgn0030452	-0.0135267931104006	0.233606252860673	0.968505617010169	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3509	FBgn0030455	-0.722370530508715	0.51880468279663	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3510	FBgn0030456	0.108070420853919	0.116233221516315	0.527528357113169	FALSE	FALSE	0.126794007729294	0.0643183859485552	0.179195684648394	FALSE	FALSE	X
3511	FBgn0030457	0.0120939763236263	0.100252090723186	0.933918112018088	FALSE	FALSE	-0.00523647271151199	0.0574227724778298	0.961000081723066	FALSE	FALSE	X
3513	FBgn0030460	0.33087386729479	0.186581025288994	0.46886188339827	FALSE	FALSE	0.203615996730757	0.0982642083317616	0.159513234422963	FALSE	FALSE	X
3514	FBgn0030462	0.131565981621083	0.150915094879549	0.546833992124074	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3515	FBgn0030465	0.296857728958917	0.177448169845672	0.46886188339827	FALSE	FALSE	0.131858983145573	0.07168782161722	0.210668926032815	FALSE	FALSE	X
3516	FBgn0030466	-0.530840068600797	0.386298657117076	0.46886188339827	FALSE	FALSE	-0.0480921236133198	0.0604322721155886	0.614416430072585	FALSE	FALSE	X
3517	FBgn0030467	0.11434305052388	0.111468353455991	0.496249033757759	FALSE	FALSE	0.0746537612236118	0.0703657745471508	0.489119460726838	FALSE	FALSE	X
3518	FBgn0030468	0.159331767419442	0.11621833085203	0.46886188339827	FALSE	FALSE	0.166193782654392	0.06419434948129	0.0864881301707452	FALSE	FALSE	X
3519	FBgn0030474	-0.210254211271891	0.192159742749392	0.478876761063408	FALSE	FALSE	-0.0370413048541373	0.0574570994468551	0.688956469230367	FALSE	FALSE	X
3520	FBgn0030477	-0.514153725193854	0.437317744367651	0.469682045106528	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3521	FBgn0030478	-0.117191157514088	0.115978021543828	0.500017040413746	FALSE	FALSE	0.0323672880557416	0.0451358927508971	0.65115313957611	FALSE	FALSE	X
3522	FBgn0030479	-0.299984043669516	0.222509217325855	0.46886188339827	FALSE	FALSE	-0.0695272056729785	0.0508020394107298	0.359611720379645	FALSE	FALSE	X
3523	FBgn0030480	0.439530208297618	0.241887252720729	0.46886188339827	FALSE	FALSE	0.0897164579638966	0.0800770367989942	0.461073981388331	FALSE	FALSE	X
3524	FBgn0030481	0.27697968982678	0.240683490168495	0.47108904361743	FALSE	FALSE	0.0768017002855501	0.0581983413907691	0.37957891806075	FALSE	FALSE	X
3525	FBgn0030482	-0.295393520413186	0.238279861774365	0.46886188339827	FALSE	FALSE	-0.157739863392017	0.102855981696682	0.300598853452809	FALSE	FALSE	X
3526	FBgn0030483	0.247205247081349	0.275606763939618	0.537543094421631	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3527	FBgn0030484	0.0272658787488612	0.0958942290558597	0.844843257651124	FALSE	FALSE	0.158757880636311	0.0498247513893778	0.0418326662504264	TRUE	TRUE	X
3528	FBgn0030485	-0.225973633660375	0.157780935381253	0.46886188339827	FALSE	FALSE	0.0986723083127347	0.103002950133213	0.536743597273537	FALSE	FALSE	X
3529	FBgn0030486	-0.743403391617786	0.528722243210026	0.46886188339827	FALSE	FALSE	-0.266178046096993	0.0844770825299669	0.0435979270120368	TRUE	TRUE	X
3533	FBgn0030495	0.24141612773801	0.268413089860926	0.536697365564194	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3534	FBgn0030499	-0.125594428562902	0.119407883810567	0.489909141549741	FALSE	FALSE	0.102872491738329	0.0565890042055428	0.215813641635909	FALSE	FALSE	X
3535	FBgn0030500	0.11835448575925	0.154160374669979	0.593520879874952	FALSE	FALSE	0.100081856800096	0.0541811063693886	0.209074021402722	FALSE	FALSE	X
3536	FBgn0030501	0.273307682229666	0.193357423006386	0.46886188339827	FALSE	FALSE	0.0820128757361058	0.0530304752728702	0.296362791122548	FALSE	FALSE	X
3537	FBgn0030502	0.119549836451988	0.147255948821557	0.573414281825415	FALSE	FALSE	0.0792076246655253	0.0508406923385157	0.293235149235487	FALSE	FALSE	X
3538	FBgn0030503	0.332438513460431	0.215557434592237	0.46886188339827	FALSE	FALSE	0.100641362846889	0.0668964787987357	0.309639096974928	FALSE	FALSE	X
3539	FBgn0030504	-0.495560932233485	0.306902094456329	0.46886188339827	FALSE	FALSE	-0.0394199958606216	0.0552933173612089	0.652954881449796	FALSE	FALSE	X
3540	FBgn0030505	-0.372969981974814	0.309995638469276	0.46886188339827	FALSE	FALSE	-0.184255332743358	0.0586136900749769	0.0439908710040389	TRUE	TRUE	X
3541	FBgn0030506	-0.0750628126762576	0.103312620773949	0.612665766099144	FALSE	FALSE	0.0977747797513772	0.067956271263522	0.334877853325272	FALSE	FALSE	X
3542	FBgn0030507	0.147754571785535	0.191570477853432	0.592313515276347	FALSE	FALSE	0.035940721560668	0.0492230008716636	0.645423981959051	FALSE	FALSE	X
3543	FBgn0030508	-0.196231081979127	0.212446673253145	0.52933926996249	FALSE	FALSE	-0.159147362426502	0.148424593769511	0.483341441488601	FALSE	FALSE	X
3544	FBgn0030509	0.506933384587475	0.288738519352888	0.46886188339827	FALSE	FALSE	0.104474314493711	0.153062831230103	0.669405301093042	FALSE	FALSE	X
3545	FBgn0030510	0.432823124756748	0.260947511594754	0.46886188339827	FALSE	FALSE	0.10218554279107	0.0933294752017446	0.473299592697166	FALSE	FALSE	X
3546	FBgn0030511	0.294629394844083	0.230235773834282	0.46886188339827	FALSE	FALSE	0.0760957863075846	0.118114179216887	0.689018567430582	FALSE	FALSE	X
3547	FBgn0030512	-0.244893914214514	0.181774588017295	0.46886188339827	FALSE	FALSE	0.044631790324812	0.0485751618920398	0.555978459833817	FALSE	FALSE	X
3548	FBgn0030514	-0.325472614181652	0.213054878145878	0.46886188339827	FALSE	FALSE	0.0786592870897522	0.043612302765197	0.219564835663539	FALSE	FALSE	X
3549	FBgn0030518	0.494939196691915	0.324573095641627	0.46886188339827	FALSE	FALSE	0.190343480105335	0.0754512397646549	0.0929529705502309	FALSE	FALSE	X
3550	FBgn0030519	0.4696475158379	0.314760224289919	0.46886188339827	FALSE	FALSE	0.141450103965797	0.050189401420789	0.0674571310486255	FALSE	FALSE	X
3551	FBgn0030520	-0.102476810494664	0.160747659183486	0.655484986215672	FALSE	FALSE	0.0425116162773061	0.0553025353828343	0.627348945700863	FALSE	FALSE	X
3552	FBgn0030521	0.00361761618930516	0.0780465798373601	0.974336165281919	FALSE	FALSE	0.0755457511484885	0.0556377038940472	0.364477422150991	FALSE	FALSE	X
3553	FBgn0030522	0.208805460672572	0.162678159508722	0.46886188339827	FALSE	FALSE	0.0403105248819261	0.0572888930880652	0.658604460038773	FALSE	FALSE	X
3554	FBgn0030524	0.596022107745735	0.262896313395535	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3555	FBgn0030525	-0.0201255195072426	0.104478612269033	0.895575433659917	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3556	FBgn0030528	0.0166339053163958	0.145080030031235	0.936569765598869	FALSE	FALSE	0.0174022421511004	0.0594506266098347	0.866074062860134	FALSE	FALSE	X
3557	FBgn0030529	-0.00930078799882427	0.0782876598761921	0.934577892864093	FALSE	FALSE	-0.0519355473877491	0.0456903291657912	0.45404421107167	FALSE	FALSE	X
3558	FBgn0030530	-0.0898230103333836	0.136719130260326	0.646036392071109	FALSE	FALSE	0.12289201535411	0.0642910833397399	0.192874205929056	FALSE	FALSE	X
3559	FBgn0030536	-0.262785825315674	0.266955240950424	0.509763300870149	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3561	FBgn0030538	0.330961809264131	0.246034269493719	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3562	FBgn0030539	-0.350271879386604	0.183517844517356	0.46886188339827	FALSE	FALSE	-0.270290516989127	0.188242377992023	0.335879500457763	FALSE	FALSE	X
3564	FBgn0030541	-0.37080281011606	0.333314818315714	0.476046204545259	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3567	FBgn0030544	-0.372539056144206	0.321281318910637	0.470821577232633	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3568	FBgn0030545	0.434748733594881	0.277783422224313	0.46886188339827	FALSE	FALSE	0.10138426970454	0.0453348621742679	0.131269145627087	FALSE	FALSE	X
3569	FBgn0030551	NA	NA	NA	NA	NA	0.245951470524156	0.081673368290021	0.0530381603567533	FALSE	FALSE	X
3570	FBgn0030552	0.0797301395502818	0.101241152740535	0.584638113107482	FALSE	FALSE	0.0850570002311248	0.0465202205913863	0.213195941418666	FALSE	FALSE	X
3571	FBgn0030554	0.150297152575467	0.150674786267455	0.504053899504762	FALSE	FALSE	0.0384093372757156	0.0733752061709357	0.749256543768058	FALSE	FALSE	X
3572	FBgn0030555	-0.0832470528923942	0.128107358610374	0.649551985846667	FALSE	FALSE	0.041537494434454	0.0579678040887422	0.65115313957611	FALSE	FALSE	X
3573	FBgn0030556	-0.102701551692123	0.106947586036445	0.51774963864739	FALSE	FALSE	0.0613050817898115	0.0536787254852196	0.452183616463718	FALSE	FALSE	X
3575	FBgn0030559	-0.0700627909996338	0.158546248612123	0.757375192328397	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3576	FBgn0030562	-0.16715015935771	0.1758583361039	0.520336100104373	FALSE	FALSE	-0.0318296907127163	0.19229524267338	0.928197627819486	FALSE	FALSE	X
3577	FBgn0030563	0.223492704881757	0.160492418892267	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3578	FBgn0030566	0.11822117188595	0.138516336705495	0.554573493245241	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3579	FBgn0030569	-0.476942515968434	0.327761350415394	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3581	FBgn0030571	0.223713616088657	0.189781810765024	0.469682045106528	FALSE	FALSE	0.108816121325909	0.0547058464883921	0.175801023613057	FALSE	FALSE	X
3582	FBgn0030572	0.492343055575364	0.342432265648158	0.46886188339827	FALSE	FALSE	0.195654737265253	0.0937734180526659	0.156684621299816	FALSE	FALSE	X
3583	FBgn0030573	0.277122607044656	0.164642280255689	0.46886188339827	FALSE	FALSE	0.0943400403355263	0.064434613479712	0.325775299830469	FALSE	FALSE	X
3584	FBgn0030574	-0.104411983188748	0.172171735474408	0.67147499827536	FALSE	FALSE	-0.0197091436825343	0.0697531670291908	0.871064291502814	FALSE	FALSE	X
3585	FBgn0030575	0.271918742379154	0.261069804493483	0.492230720270811	FALSE	FALSE	0.118983284587596	0.11330634058223	0.494752218845534	FALSE	FALSE	X
3586	FBgn0030576	-0.141427546231942	0.144865855195917	0.512698002743944	FALSE	FALSE	0.0238569632925144	0.138746957647833	0.924860134899412	FALSE	FALSE	X
3587	FBgn0030577	0.191094881364265	0.140158926150083	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3588	FBgn0030578	0.100421560564689	0.129715442535677	0.590963030772168	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3589	FBgn0030581	-0.115472524817534	0.150563263210714	0.593926809890798	FALSE	FALSE	0.0389523008897506	0.0510683778199021	0.629800729147723	FALSE	FALSE	X
3590	FBgn0030582	-0.242623245263862	0.167288175596479	0.46886188339827	FALSE	FALSE	-0.0186936235566809	0.0472242375143276	0.814436132846518	FALSE	FALSE	X
3591	FBgn0030583	0.519402326066888	0.403250263239838	0.46886188339827	FALSE	FALSE	0.0251809765131613	0.135326591894116	0.918080107333212	FALSE	FALSE	X
3592	FBgn0030584	0.491458227300838	0.32855483659231	0.46886188339827	FALSE	FALSE	0.180735140066497	0.0827260161195729	0.139238760774021	FALSE	FALSE	X
3594	FBgn0030587	-0.0298640044835486	0.289131795843499	0.942829584890705	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3595	FBgn0030588	-0.400442159767796	0.209196504004198	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3596	FBgn0030589	0.0127474809465805	0.108978103507065	0.935444221170555	FALSE	FALSE	0.285238104698796	0.148153662619936	0.1898652079045	FALSE	FALSE	X
3597	FBgn0030590	-0.329439228950564	0.247550836600178	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
3598	FBgn0030592	-0.0726687762918615	0.35342248903696	0.889200736208639	FALSE	FALSE	NA	NA	NA	NA	FALSE	X
